file_name,main_class,resolution,class_label,width,height,aspect_ratio,file_size_kb,mean_intensity,std_intensity,skewness,kurtosis,entropy,edge_density
s5_72.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,248.997,29.815,-5.325,27.602,0.645,0.02
s5_73.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,247.061,33.358,-4.585,20.139,0.978,0.023
s5_74.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,251.743,20.385,-7.356,56.838,0.633,0.011
s5_75.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,251.962,19.957,-8.227,69.998,0.682,0.007
s5_76.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,247.277,30.828,-4.394,18.973,0.977,0.026
s5_77.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,248.372,26.432,-5.367,29.929,1.161,0.018
s5_78.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.576,23.91,-6.403,41.894,0.757,0.016
s5_79.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.535,24.495,-6.283,39.744,0.72,0.018
s5_80.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,248.593,28.839,-4.995,24.656,0.862,0.028
s5_81.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,251.49,23.459,-7.316,53.344,0.548,0.008
s5_82.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,249.492,27.983,-5.548,30.286,0.694,0.021
s5_83.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,252.176,17.965,-8.528,77.412,0.688,0.012
s5_84.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,249.984,27.239,-5.993,35.921,0.624,0.011
s5_85.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.077,26.351,-5.662,31.207,0.577,0.013
s5_86.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.482,25.444,-6.158,37.581,0.619,0.015
s5_87.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.004,24.937,-5.613,32.21,0.751,0.014
s5_88.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,248.098,30.253,-4.853,23.066,0.884,0.027
s5_89.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.22,24.856,-5.959,36.033,0.7,0.024
s5_90.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,249.892,27.915,-5.858,33.609,0.619,0.013
s5_91.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.844,24.949,-6.527,42.371,0.52,0.013
s5_92.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.443,25.905,-6.222,38.378,0.619,0.015
s5_93.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.857,25.165,-6.643,43.743,0.622,0.011
s5_94.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,251.675,21.883,-7.327,54.101,0.516,0.012
s5_95.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.242,26.768,-6.088,36.835,0.55,0.008
s5_96.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.24,25.209,-6.109,37.902,0.678,0.014
s5_97.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,245.528,35.004,-3.998,15.109,1.033,0.044
s5_98.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.529,25.141,-6.619,44.132,0.829,0.012
s5_99.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,251.22,23.613,-6.833,46.875,0.504,0.011
s6_69.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1236,1754,0.705,6353.53,250.077,21.231,-6.442,43.544,1.768,0.024
s6_90.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1236,1754,0.705,6353.53,249.011,23.661,-5.473,31.755,1.711,0.045
s6_62.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,246.865,29.625,-4.976,24.284,2.14,0.016
s6_78.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,245.047,28.032,-4.575,22.345,2.521,0.019
s6_86.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,247.683,27.838,-5.282,27.47,2.065,0.013
s7_58.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1236,1754,0.705,6353.53,250.418,20.03,-6.169,40.109,1.544,0.028
s7_62.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1236,1754,0.705,6353.53,247.975,28.204,-4.955,24.297,1.622,0.03
s7_65.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1236,1754,0.705,6353.53,245.586,33.907,-4.064,15.47,1.601,0.038
s7_66.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1236,1754,0.705,6353.53,244.655,37.075,-3.896,13.791,1.686,0.024
s7_75.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1236,1754,0.705,6353.53,251.12,18.315,-6.712,48.198,1.412,0.023
s7_79.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1236,1754,0.705,6353.53,249.446,23.528,-5.682,33.982,1.489,0.031
s8_63.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1240,1754,0.707,6374.08,246.835,29.521,-4.811,22.878,1.977,0.032
s8_72.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1240,1754,0.707,6374.08,248.723,29.618,-5.257,27.413,0.789,0.036
s8_79.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1240,1754,0.707,6374.08,250.459,23.471,-6.294,41.419,0.776,0.029
s8_83.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1240,1754,0.707,6374.08,249.304,27.48,-5.461,29.941,0.813,0.037
s8_100.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.68,24.993,-6.696,44.953,0.915,0.011
s8_97.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,249.567,27.067,-5.954,35.779,1.047,0.014
s8_98.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,244.087,38.44,-3.832,13.619,1.381,0.044
s8_99.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,249.904,26.813,-6.4,41.004,1.126,0.012
s9_16.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1240,1754,0.707,6374.08,248.826,25.721,-4.996,25.691,1.103,0.045
s9_31.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1240,1754,0.707,6374.08,244.033,34.794,-3.606,12.337,1.579,0.066
s9_43.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1240,1754,0.707,6374.08,251.363,20.892,-6.842,48.739,0.708,0.026
s9_58.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1240,1754,0.707,6374.08,251.348,20.124,-6.809,48.423,0.87,0.026
s9_76.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1240,1754,0.707,6374.08,251.79,19.858,-8.079,68.848,0.79,0.012
s9_85.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1240,1754,0.707,6374.08,249.726,27.485,-5.986,36.375,0.792,0.02
s9_98.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1240,1754,0.707,6374.08,244.82,34.502,-3.86,14.463,1.369,0.074
s9_100.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,250.653,24.942,-6.691,44.913,0.944,0.011
s9_74.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,251.364,21.037,-7.235,54.477,0.88,0.014
s9_78.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,247.463,28.516,-5.202,27.905,1.522,0.018
s9_99.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2480,3508,0.707,25495.07,249.928,26.686,-6.41,41.168,1.119,0.012
s10_26.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1239,1754,0.706,6368.94,250.651,22.318,-6.652,44.984,1.37,0.022
s10_35.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1239,1754,0.706,6368.94,247.844,31.093,-4.962,23.826,1.403,0.029
s10_36.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1239,1754,0.706,6368.94,250.688,22.82,-6.705,45.65,1.291,0.021
s10_41.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1239,1754,0.706,6368.94,244.983,36.832,-4.108,16.031,1.512,0.051
s10_46.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1239,1754,0.706,6368.94,249.234,25.181,-5.536,31.363,1.495,0.037
s10_50.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1239,1754,0.706,6368.94,249.637,25.948,-6.18,38.488,1.455,0.02
s10_57.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1239,1754,0.706,6368.94,250.077,24.028,-5.831,34.25,1.162,0.028
s10_60.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1239,1754,0.706,6368.94,251.041,21.413,-6.912,48.688,1.242,0.02
s10_73.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1239,1754,0.706,6368.94,246.551,32.024,-4.499,19.718,1.666,0.041
s10_79.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1239,1754,0.706,6368.94,250.089,22.59,-6.199,40.523,1.409,0.03
s10_98.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,1239,1754,0.706,6368.94,245.134,32.445,-3.907,14.967,1.796,0.074
s11_96.tif,official,Official-20250910T085215Z-1-001,official_Official-20250910T085215Z-1-001,2481,3471,0.715,25236.34,237.515,24.045,-5.59,31.734,3.068,0.008
s1_18.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,250.682,25.0,-6.295,39.668,0.506,0.025
s1_24.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,252.151,19.042,-7.529,58.529,0.4,0.023
s1_30.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,250.131,21.637,-4.689,21.734,0.622,0.021
s1_54.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,252.055,19.288,-7.68,61.726,0.469,0.013
s1_61.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,252.014,19.47,-7.4,56.674,0.448,0.022
s1_67.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,233.521,32.646,-1.96,5.825,2.449,0.016
s1_68.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,249.482,29.893,-5.765,32.699,0.508,0.021
s1_69.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,251.531,21.854,-7.046,50.871,0.468,0.022
s1_70.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,242.933,39.6,-3.474,11.07,1.198,0.081
s1_71.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,252.11,18.781,-7.318,55.285,0.416,0.023
s1_72.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,248.839,30.071,-5.24,26.98,0.577,0.035
s1_73.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,247.209,32.816,-4.573,20.189,0.885,0.04
s1_74.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,251.945,18.993,-7.381,57.57,0.464,0.022
s1_75.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,252.147,18.319,-7.48,59.741,0.524,0.021
s1_76.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,251.881,20.157,-8.095,68.515,0.666,0.012
s1_77.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,247.364,30.326,-4.398,19.425,0.865,0.048
s1_78.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,248.812,26.205,-5.463,30.916,1.1,0.033
s1_79.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,250.699,23.712,-6.365,41.564,0.571,0.028
s1_8.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,251.107,23.441,-6.649,44.7,0.512,0.024
s1_80.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,250.423,25.08,-6.125,37.892,0.648,0.034
s1_81.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,248.26,29.488,-4.753,22.418,0.712,0.038
s1_82.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,251.462,23.724,-7.27,52.967,0.461,0.015
s1_83.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,249.425,27.865,-5.427,29.221,0.6,0.036
s1_84.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,252.164,18.176,-8.522,77.595,0.745,0.018
s1_87.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,250.378,25.673,-6.05,36.56,0.546,0.027
s1_88.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,250.132,24.364,-5.71,34.14,0.655,0.025
s1_89.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,247.984,30.245,-4.756,22.36,0.772,0.046
s1_13.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,2480,3508,0.707,25495.07,249.771,27.904,-5.86,33.765,0.849,0.019
s1_3.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,2480,3508,0.707,25495.07,249.413,28.918,-5.613,30.797,0.797,0.019
s2_97.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,250.33,25.104,-6.149,38.506,0.553,0.025
s2_12.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,2480,3508,0.707,25495.07,251.546,21.549,-7.883,63.128,0.939,0.009
s2_83.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,2480,3508,0.707,25495.07,249.233,29.505,-5.55,30.042,0.811,0.021
s3_20.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,247.583,30.211,-4.712,21.76,1.393,0.044
s3_26.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,251.243,22.819,-6.768,45.906,0.66,0.021
s3_27.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,246.191,33.952,-4.126,15.997,1.043,0.042
s3_28.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,252.33,19.514,-8.271,69.244,0.563,0.013
s3_48.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,251.651,16.636,-7.49,63.524,1.144,0.039
s3_54.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,252.052,18.83,-7.638,60.735,0.631,0.013
s3_55.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,247.264,25.077,-4.314,21.307,1.472,0.031
s3_56.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,245.041,31.757,-4.169,17.855,1.525,0.044
s3_57.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,250.415,24.774,-5.937,35.171,0.644,0.028
s3_58.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,251.797,19.437,-7.057,51.14,0.668,0.025
s3_60.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,251.631,21.552,-7.097,50.717,0.526,0.019
s3_61.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,252.051,19.019,-7.58,59.294,0.65,0.022
s3_62.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,249.474,27.635,-5.442,29.152,0.765,0.027
s3_63.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,246.958,28.809,-4.873,23.683,2.104,0.032
s3_65.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,247.105,32.578,-4.31,17.406,0.909,0.036
s3_66.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,246.142,35.679,-4.075,15.192,0.919,0.022
s3_68.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,249.505,28.828,-5.781,32.854,0.775,0.021
s3_71.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,252.242,18.27,-7.642,60.364,0.515,0.023
s3_73.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,247.296,31.98,-4.62,20.6,1.142,0.04
s3_74.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1752,0.708,6366.8,251.966,18.76,-7.541,60.023,0.635,0.022
s3_41.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,2480,3508,0.707,25495.07,244.781,39.313,-3.992,14.528,1.194,0.027
s4_27.tif,official,Official-20250910T085215Z-1-002,official_Official-20250910T085215Z-1-002,1240,1754,0.707,6374.07,245.822,35.191,-4.176,16.621,1.034,0.042
